Entity,Code,Year,Expenditure on primary as % of government expenditure on education (% of Government Expenditure on Education),Share of Education in Government Expenditure (% Total Expenditure),"GDP per capita in current USD, 1960-2014 - World Bank (current $)"
South Korea,KOR,2012,30.03066,,24453.97135
South Korea,KOR,2013,,,25997.88066
South Korea,KOR,2014,,,27970.49426
South Sudan,SSD,2008,,,1705.384141
South Sudan,SSD,2009,,,1284.718489
South Sudan,SSD,2010,,,1582.126752
South Sudan,SSD,2011,62.5572,3.93043,1717.241588
South Sudan,SSD,2012,,,956.7660468
South Sudan,SSD,2013,,,1044.995162
South Sudan,SSD,2014,,,1113.408743
Spain,ESP,1960,,,396.3922533
Spain,ESP,1961,,,450.0532892
Spain,ESP,1962,,,520.2061314
Spain,ESP,1963,,,609.4873841
Spain,ESP,1964,,,675.2416391
Spain,ESP,1965,,,774.7616093
Spain,ESP,1966,,,889.659872
Spain,ESP,1967,,,968.3067818
Spain,ESP,1968,,,950.5457406
Spain,ESP,1969,,,1077.6787
Spain,ESP,1970,,,1208.995797
Spain,ESP,1971,,,1359.766391
Spain,ESP,1972,,,1709.19305
Spain,ESP,1973,,,2252.516941
Spain,ESP,1974,,,2759.540138
Spain,ESP,1975,,,3221.584063
Spain,ESP,1976,,,3288.456558
Spain,ESP,1977,,,3631.823293
Spain,ESP,1978,,,4343.70833
Spain,ESP,1979,,,5753.02761
Spain,ESP,1980,,,6200.336146
Spain,ESP,1981,,,5359.141589
Spain,ESP,1982,,,5151.552037
Spain,ESP,1983,,,4472.088884
Spain,ESP,1984,,,4483.852369
Spain,ESP,1985,,,4693.076473
Spain,ESP,1986,,,6504.073096
Spain,ESP,1987,,,8228.720646
Spain,ESP,1988,,,9689.538113
Spain,ESP,1989,,,10662.92324
Spain,ESP,1990,,,13773.36465
Spain,ESP,1991,,,14782.03946
Spain,ESP,1992,,,16105.41741
Spain,ESP,1993,,,13362.01873
Spain,ESP,1994,,,13465.3784
Spain,ESP,1995,,,15561.97275
Spain,ESP,1996,,,16236.77168
Spain,ESP,1997,,,14872.56589
Spain,ESP,1998,25.8226,10.48723,15534.35989
Spain,ESP,1999,26.52511,10.69392,15859.08603
Spain,ESP,2000,25.82618,10.68445,14787.75606
Spain,ESP,2001,26.08963,10.71261,15359.10844
Spain,ESP,2002,25.81827,10.709,17019.53541
Spain,ESP,2003,25.71691,10.88755,21495.70741
Spain,ESP,2004,25.98275,10.72629,24918.64584
Spain,ESP,2005,25.77435,10.78145,26510.71745
Spain,ESP,2006,25.70718,10.88879,28482.60948
Spain,ESP,2007,25.41683,10.8762,32709.40104
Spain,ESP,2008,25.38798,10.93867,35578.73619
Spain,ESP,2009,25.30394,10.63552,32333.4661
Spain,ESP,2010,25.54465,10.56398,30737.83227
Spain,ESP,2011,25.54465,10.66101,31973.01908
Spain,ESP,2012,25.94887,9.22981,28985.33333
Spain,ESP,2013,,,29880.71284
Spain,ESP,2014,,,30262.22563
Sri Lanka,LKA,1960,,,143.4549249
Sri Lanka,LKA,1961,,,143.0312866
Sri Lanka,LKA,1962,,,139.67343
Sri Lanka,LKA,1963,,,117.3112563
Sri Lanka,LKA,1964,,,121.2364232
Sri Lanka,LKA,1965,,,152.1246263
Sri Lanka,LKA,1966,,,153.11396
Sri Lanka,LKA,1967,,,158.8878938
Sri Lanka,LKA,1968,,,150.1981713
Sri Lanka,LKA,1969,,,160.4265604
Sri Lanka,LKA,1970,,,183.5121135
Sri Lanka,LKA,1971,,,186.7067455
Sri Lanka,LKA,1972,,,198.5799198
Sri Lanka,LKA,1973,,,219.6642732
Sri Lanka,LKA,1974,,,269.0896165
Sri Lanka,LKA,1975,,,280.9201353
Sri Lanka,LKA,1976,,,261.8152553
Sri Lanka,LKA,1977,,,294.3989085
Sri Lanka,LKA,1978,,,192.6133796
Sri Lanka,LKA,1979,,,232.4911161
Sri Lanka,LKA,1980,,,272.9112294
Sri Lanka,LKA,1981,,,297.4233283
Sri Lanka,LKA,1982,,,313.817124
Sri Lanka,LKA,1983,,,335.2087502
Sri Lanka,LKA,1984,,,387.3277474
Sri Lanka,LKA,1985,,,377.3804426
Sri Lanka,LKA,1986,,,397.1730988
Sri Lanka,LKA,1987,,,408.1211213
Sri Lanka,LKA,1988,,,420.409156
Sri Lanka,LKA,1989,,,415.2907984
Sri Lanka,LKA,1990,,,472.0864633
Sri Lanka,LKA,1991,,,521.2464575
Sri Lanka,LKA,1992,,,556.8123285
Sri Lanka,LKA,1993,,,585.8936663
Sri Lanka,LKA,1994,,,654.9440618
Sri Lanka,LKA,1995,,,718.4438443
Sri Lanka,LKA,1996,,,757.9482098
Sri Lanka,LKA,1997,,,812.7924836
Sri Lanka,LKA,1998,,11.58281,840.8737674
Sri Lanka,LKA,1999,,,821.5964534
Sri Lanka,LKA,2000,,,854.9267252
Sri Lanka,LKA,2001,,,837.6988035
Sri Lanka,LKA,2002,,,903.8964049
Sri Lanka,LKA,2003,,,984.8101725
Sri Lanka,LKA,2004,,,1063.160584
Sri Lanka,LKA,2005,,,1242.428436
Sri Lanka,LKA,2006,,,1424.101241
Sri Lanka,LKA,2007,,,1614.363924
Sri Lanka,LKA,2008,,,2010.95655
Sri Lanka,LKA,2009,28.30164,8.27076,2057.028067
Sri Lanka,LKA,2010,25.0467,8.60563,2399.920469
Sri Lanka,LKA,2011,24.21295,9.32521,2835.812873
Sri Lanka,LKA,2012,23.89616,8.75172,2921.65956
Sri Lanka,LKA,2013,,,3281.068664
Sri Lanka,LKA,2014,,,3631.047204
Sudan,SDN,1960,,,107.4519249
Sudan,SDN,1961,,,113.6382089
Sudan,SDN,1962,,,120.1850108
Sudan,SDN,1963,,,118.9959057
Sudan,SDN,1964,,,118.9409824
Sudan,SDN,1965,,,120.5476552
Sudan,SDN,1966,,,120.2275234
Sudan,SDN,1967,,,126.4952887
Sudan,SDN,1968,,,128.2455903
Sudan,SDN,1969,,,137.124226
Sudan,SDN,1970,,,151.3149635
Sudan,SDN,1971,,,159.9968477
Sudan,SDN,1972,,,168.4350513
Sudan,SDN,1973,,,202.4334376
Sudan,SDN,1974,,,252.4130214
Sudan,SDN,1975,,,297.8391337
Sudan,SDN,1976,,,359.4570779
Sudan,SDN,1977,,,433.7626309
Sudan,SDN,1978,,,454.8104147
Sudan,SDN,1979,,,455.4467458
Sudan,SDN,1980,,,398.3915835
Sudan,SDN,1981,,,482.0725276
Sudan,SDN,1982,,,451.9432007
Sudan,SDN,1983,,,399.6917323
Sudan,SDN,1984,,,459.2143946
Sudan,SDN,1985,,,552.6679389
Sudan,SDN,1986,,,688.6635731
Sudan,SDN,1987,,,866.7431855
Sudan,SDN,1988,,,635.1229403
Sudan,SDN,1989,,,610.1131185
Sudan,SDN,1990,,,481.4588101
Sudan,SDN,1991,,,428.7702264
Sudan,SDN,1992,,,257.008153
Sudan,SDN,1993,,,314.6960405
Sudan,SDN,1994,,,439.7320978
Sudan,SDN,1995,,,461.5663927
Sudan,SDN,1996,,,292.5727307
Sudan,SDN,1997,,,368.6893983
Sudan,SDN,1998,,,345.6092218
Sudan,SDN,1999,,,319.3654116
Sudan,SDN,2000,,9.11689,356.4952699
Sudan,SDN,2001,,,372.826544
Sudan,SDN,2002,,11.04489,406.986579
Sudan,SDN,2003,,,471.5243186
Sudan,SDN,2004,,7.94924,557.2210234
Sudan,SDN,2005,,5.9668,669.3966858
Sudan,SDN,2006,,8.25316,878.5373712
Sudan,SDN,2007,,,1094.004621
Sudan,SDN,2008,,9.3854,1263.426945
Sudan,SDN,2009,,10.7707,1197.767614
Sudan,SDN,2010,,,1439.567091
Sudan,SDN,2011,,,1617.597384
Sudan,SDN,2012,,,1685.415582
Sudan,SDN,2013,,,1751.136779
Sudan,SDN,2014,,,1904.220535
Suriname,SUR,1960,,,323.467879
Suriname,SUR,1961,,,329.7465576
Suriname,SUR,1962,,,337.5590728
Suriname,SUR,1963,,,349.3361026
Suriname,SUR,1964,,,373.653487
Suriname,SUR,1965,,,417.2246212
Suriname,SUR,1966,,,500.665701
Suriname,SUR,1967,,,564.6398056
Suriname,SUR,1968,,,611.8464116
Suriname,SUR,1969,,,634.7682803
Suriname,SUR,1970,,,663.826747
Suriname,SUR,1971,,,724.0793504
Suriname,SUR,1972,,,771.8443215
Suriname,SUR,1973,,,825.6327462
Suriname,SUR,1974,,,1005.208759
Suriname,SUR,1975,,,1276.063249
Suriname,SUR,1976,,,1391.49632
Suriname,SUR,1977,,,1765.315003
Suriname,SUR,1978,,,2022.315586
Suriname,SUR,1979,,,2147.447061
Suriname,SUR,1980,,,2174.138987
Suriname,SUR,1981,,,2424.878013
Suriname,SUR,1982,,,2487.530409
Suriname,SUR,1983,,,2390.343402
Suriname,SUR,1984,,,2321.286586
Suriname,SUR,1985,,,2322.603124
Suriname,SUR,1986,,,2339.258054
Suriname,SUR,1987,,,2532.880792
Suriname,SUR,1988,,,2950.318057
Suriname,SUR,1989,,,1355.449455
Suriname,SUR,1990,,,954.6075857
Suriname,SUR,1991,,,1085.777119
Suriname,SUR,1992,,,966.3243372
Suriname,SUR,1993,,,1010.529917
Suriname,SUR,1994,,,1408.226978
Suriname,SUR,1995,,,1592.493823
Suriname,SUR,1996,,,1948.301291
Suriname,SUR,1997,,,2076.077951
Suriname,SUR,1998,,,2081.864646
Suriname,SUR,1999,,,1923.979414
Suriname,SUR,2000,,,1911.775382
Suriname,SUR,2001,,,1613.028088
Suriname,SUR,2002,,,2246.207819
Suriname,SUR,2003,,,2610.971946
Suriname,SUR,2004,,,3007.925792
Suriname,SUR,2005,,,3590.97918
Suriname,SUR,2006,,,5198.743778
Suriname,SUR,2007,,,5753.178227
Suriname,SUR,2008,,,6855.182343
Suriname,SUR,2009,,,7450.232588
Suriname,SUR,2010,,,8321.34168
Suriname,SUR,2011,,,8349.41533
Suriname,SUR,2012,,,9378.196065
Suriname,SUR,2013,,,9825.743921
Swaziland,SWZ,1960,,,100.4376977
Swaziland,SWZ,1961,,,120.3428027
Swaziland,SWZ,1962,,,125.5801899
Swaziland,SWZ,1963,,,144.7317648
Swaziland,SWZ,1964,,,169.8471683
Swaziland,SWZ,1965,,,179.4382216
Swaziland,SWZ,1966,,,191.5260914
Swaziland,SWZ,1967,,,181.6828721
Swaziland,SWZ,1968,,,188.9766262
Swaziland,SWZ,1969,,,243.0613421
Swaziland,SWZ,1970,,,251.5179239
Swaziland,SWZ,1971,,,297.4934968
Swaziland,SWZ,1972,,,310.6706683
Swaziland,SWZ,1973,,,455.9730432
Swaziland,SWZ,1974,,,526.9419894
Swaziland,SWZ,1975,,,557.5380146
Swaziland,SWZ,1976,,,511.0772496
Swaziland,SWZ,1977,,,552.6785936
Swaziland,SWZ,1978,,,600.1416156
Swaziland,SWZ,1979,,,704.0295451
Swaziland,SWZ,1980,,,898.2843343
Swaziland,SWZ,1981,,,919.8934429
Swaziland,SWZ,1982,,,840.8387817
Swaziland,SWZ,1983,,,843.3401961
Swaziland,SWZ,1984,,,726.8996974
Swaziland,SWZ,1985,,,511.7207431
Swaziland,SWZ,1986,,,611.2584661
Swaziland,SWZ,1987,,,761.170993
Swaziland,SWZ,1988,,,863.5636293
Swaziland,SWZ,1989,,,835.8434836
Swaziland,SWZ,1990,,,1292.067822
Swaziland,SWZ,1991,,,1303.065206
Swaziland,SWZ,1992,,,1415.023382
Swaziland,SWZ,1993,,,1465.311842
Swaziland,SWZ,1994,,,1503.133746
Swaziland,SWZ,1995,,,1763.476293
Swaziland,SWZ,1996,,,1627.984086
Swaziland,SWZ,1997,,,1705.172944
Swaziland,SWZ,1998,,,1532.918723
Swaziland,SWZ,1999,33.15343,20.4332,1476.776192
Swaziland,SWZ,2000,35.3591,18.74508,1433.18124
Swaziland,SWZ,2001,32.11387,19.65618,1255.478802
Swaziland,SWZ,2002,37.65983,17.29377,1131.256077
Swaziland,SWZ,2003,31.74967,22.06382,1704.185242
Swaziland,SWZ,2004,37.65524,21.10407,2211.123592
Swaziland,SWZ,2005,39.85914,20.89186,2339.289953
Swaziland,SWZ,2006,38.99164,22.70757,2636.204497
Swaziland,SWZ,2007,,,2690.634399
Swaziland,SWZ,2008,33.62956,21.81324,2616.954084
Swaziland,SWZ,2009,41.73746,19.38638,2679.330412
Swaziland,SWZ,2010,47.16451,18.28303,2956.696795
Swaziland,SWZ,2011,48.66897,22.35631,3140.505791
Swaziland,SWZ,2012,,,3054.954303
Swaziland,SWZ,2013,,,2825.279679
Swaziland,SWZ,2014,,,2682.347722
Sweden,SWE,1960,,,1983.106544
Sweden,SWE,1961,,,2147.229311
Sweden,SWE,1962,,,2315.846527
Sweden,SWE,1963,,,2492.545346
Sweden,SWE,1964,,,2758.943466
Sweden,SWE,1965,,,3007.597978
Sweden,SWE,1966,,,3240.611037
Sweden,SWE,1967,,,3490.550337
Sweden,SWE,1968,,,3683.313694
Sweden,SWE,1969,,,3972.002749
Sweden,SWE,1970,,,4669.438203
Sweden,SWE,1971,,,5060.343852
Sweden,SWE,1972,,,5942.149582
Sweden,SWE,1973,,,7198.270632
Sweden,SWE,1974,,,7975.850201
Sweden,SWE,1975,,,9974.657427
Sweden,SWE,1976,,,10715.0389
Sweden,SWE,1977,,,11287.19991
Sweden,SWE,1978,,,12442.57591
Sweden,SWE,1979,,,14667.40179
Sweden,SWE,1980,,,16856.76129
Sweden,SWE,1981,,,15366.66897
Sweden,SWE,1982,,,13545.25988
Sweden,SWE,1983,,,12430.45969
Sweden,SWE,1984,,,12914.33021
Sweden,SWE,1985,,,13474.16188
Sweden,SWE,1986,,,17727.49503
Sweden,SWE,1987,,,21485.29481
Sweden,SWE,1988,,,24188.76538
Sweden,SWE,1989,,,25300.39583
Sweden,SWE,1990,,,30162.31625
Sweden,SWE,1991,,,31374.11682
Sweden,SWE,1992,,,32338.50429
Sweden,SWE,1993,,,24080.89967
Sweden,SWE,1994,,,25747.24169
Sweden,SWE,1995,,,29914.33175
Sweden,SWE,1996,,,32587.2641
Sweden,SWE,1997,,,29897.79263
Sweden,SWE,1998,26.33369,12.77152,30143.62746
Sweden,SWE,1999,26.51768,12.4802,30577.08177
Sweden,SWE,2000,27.89425,13.00554,29283.00505
Sweden,SWE,2001,27.32787,12.93972,26969.24457
Sweden,SWE,2002,27.98942,13.24319,29571.70446
Sweden,SWE,2003,27.55029,12.95974,36961.42537
Sweden,SWE,2004,26.9065,13.08087,42442.22045
Sweden,SWE,2005,26.23802,12.78735,43085.35315
Sweden,SWE,2006,24.90185,12.79996,46256.4716
Sweden,SWE,2007,25.0466,12.86494,53324.37937
Sweden,SWE,2008,24.60966,13.0583,55746.84238
Sweden,SWE,2009,24.07469,13.21638,46207.0592
Sweden,SWE,2010,24.2866,13.34556,52076.43052
Sweden,SWE,2011,24.25941,13.24639,59593.6848
Sweden,SWE,2012,21.98401,15.2498,57134.07707
Sweden,SWE,2013,,,60364.9094
Sweden,SWE,2014,,,58887.25191
Switzerland,CHE,1960,,,1787.360348
Switzerland,CHE,1961,,,1971.316323
Switzerland,CHE,1962,,,2131.391652
Switzerland,CHE,1963,,,2294.182847
Switzerland,CHE,1964,,,2501.29319
Switzerland,CHE,1965,,,2620.475547
Switzerland,CHE,1966,,,2784.733548
Switzerland,CHE,1967,,,2960.722586
Switzerland,CHE,1968,,,3121.889031
Switzerland,CHE,1969,,,3344.783603
Switzerland,CHE,1980,,,18785.03968
Switzerland,CHE,1981,,,17110.44865
Switzerland,CHE,1982,,,17434.88835
Switzerland,CHE,1983,,,17298.56885
Switzerland,CHE,1984,,,16457.82841
Switzerland,CHE,1985,,,16613.62773
Switzerland,CHE,1986,,,23691.96879
Switzerland,CHE,1987,,,29484.87397
Switzerland,CHE,1988,,,31664.15617
Switzerland,CHE,1989,,,30325.75896
Switzerland,CHE,1990,,,38332.1548
Switzerland,CHE,1991,,,38303.05074
Switzerland,CHE,1992,,,39435.54023
Switzerland,CHE,1993,,,38005.32055
Switzerland,CHE,1994,,,41738.9696
Switzerland,CHE,1995,,,48540.57355
Switzerland,CHE,1996,,,46610.0577
Switzerland,CHE,1997,,,40429.9352
Switzerland,CHE,1998,32.53644,14.15674,41487.68954
Switzerland,CHE,1999,,,40577.33322
Switzerland,CHE,2000,,,37813.23022
Switzerland,CHE,2001,,,38538.64307
Switzerland,CHE,2002,,,41336.72164
Switzerland,CHE,2003,,,47960.5636
Switzerland,CHE,2004,,,53255.9767
Switzerland,CHE,2005,,,54797.54675
Switzerland,CHE,2006,,,57348.92444
Switzerland,CHE,2007,,,63223.46492
Switzerland,CHE,2008,,,72119.55903
Switzerland,CHE,2009,27.92763,16.14197,69672.00863
Switzerland,CHE,2010,27.96992,15.949,74277.1216
Switzerland,CHE,2011,28.91115,15.89852,88002.61459
Switzerland,CHE,2012,29.33262,16.09951,83295.25862
Switzerland,CHE,2013,,,84732.95726
Syria,SYR,1960,,,186.7507246
Syria,SYR,1961,,,199.3096172
Syria,SYR,1962,,,226.765123
Syria,SYR,1963,,,237.3445958
Syria,SYR,1964,,,256.3832017
Syria,SYR,1965,,,272.6835393
Syria,SYR,1966,,,240.5842394
Syria,SYR,1967,,,273.9897395
Syria,SYR,1968,,,294.0924757
Syria,SYR,1969,,,364.0402082
Syria,SYR,1970,,,335.5463445
Syria,SYR,1971,,,392.4394698
Syria,SYR,1972,,,448.0579086
Syria,SYR,1973,,,458.4306268
Syria,SYR,1974,,,705.6591162
Syria,SYR,1975,,,902.5622378
Syria,SYR,1976,,,975.8289018
Syria,SYR,1977,,,951.5171286
Syria,SYR,1978,,,1109.030179
Syria,SYR,1979,,,1147.687514
Syria,SYR,1980,,,1458.485206
Syria,SYR,1981,,,1672.710025
Syria,SYR,1982,,,1695.405764
Syria,SYR,1983,,,1765.819456
Syria,SYR,1984,,,1697.094542
Syria,SYR,1985,,,1537.748922
Syria,SYR,1986,,,1206.217942
Syria,SYR,1987,,,998.3980493
Syria,SYR,1988,,,901.7270902
Syria,SYR,1989,,,815.1160116
Syria,SYR,1990,,,988.522325
Syria,SYR,1991,,,1012.757644
Syria,SYR,1992,,,1004.974681
Syria,SYR,1993,,,1009.822499
Syria,SYR,1994,,,725.8193704
Syria,SYR,1995,,,794.8469677
Syria,SYR,1996,,,935.1196753
Syria,SYR,1997,,,956.2720094
Syria,SYR,1998,,,974.9593787
Syria,SYR,1999,,,992.3802288
Syria,SYR,2000,,,1180.48069
Syria,SYR,2001,,15.66206,1263.388659
Syria,SYR,2002,44.37828,16.82607,1269.941768
Syria,SYR,2003,,19.8554,1261.853627
Syria,SYR,2004,,17.1454,1419.264181
Syria,SYR,2005,,,1588.505672
Syria,SYR,2006,,20.04848,1772.56033
Syria,SYR,2007,42.81054,18.92593,2065.539632
Syria,SYR,2008,,20.04079,
Syria,SYR,2009,38.87276,19.18405,
Tajikistan,TJK,1990,,,496.3664537
Tajikistan,TJK,1991,,,468.0240177
Tajikistan,TJK,1992,,,345.6771837
Tajikistan,TJK,1993,,,293.1731154
Tajikistan,TJK,1994,,,236.0452889
Tajikistan,TJK,1995,,,212.9067853
Tajikistan,TJK,1996,,,178.0674298
Tajikistan,TJK,1997,,,155.2662344
Tajikistan,TJK,1998,,15.07245,219.5478754
Tajikistan,TJK,1999,,11.83439,178.2818385
Tajikistan,TJK,2000,,12.02514,139.1091416
Tajikistan,TJK,2001,,13.18853,171.8421974
Tajikistan,TJK,2002,,14.59364,190.6763421
Tajikistan,TJK,2003,,12.69424,238.0120376
Tajikistan,TJK,2004,,13.67676,311.5502447
Tajikistan,TJK,2005,,15.29338,339.7680768
Tajikistan,TJK,2006,,15.63601,406.9623913
Tajikistan,TJK,2007,,12.21488,523.0631841
Tajikistan,TJK,2008,,12.8005,709.4322725
Tajikistan,TJK,2009,,14.31216,668.6192011
Tajikistan,TJK,2010,,15.33145,739.7378228
Tajikistan,TJK,2011,,14.56051,834.661674
Tajikistan,TJK,2012,,16.35024,953.0585462
Tajikistan,TJK,2013,,,1036.401962
Tajikistan,TJK,2014,,,1099.0232
Tanzania,TZA,1988,,,219.1589958
Tanzania,TZA,1989,,,184.1513672
Tanzania,TZA,1990,,,171.8745942
Tanzania,TZA,1991,,,193.5753835
Tanzania,TZA,1992,,,173.7861742
Tanzania,TZA,1993,,,155.5555701
Tanzania,TZA,1994,,,159.6537795
Tanzania,TZA,1995,,,180.5642943
Tanzania,TZA,1996,,,217.1541102
Tanzania,TZA,1997,,,250.3206846
Tanzania,TZA,1998,,11.79397,297.0125607
Tanzania,TZA,1999,,,300.7665073
Tanzania,TZA,2000,,,308.1440923
Tanzania,TZA,2001,,,306.2721519
Tanzania,TZA,2002,,,310.6316442
Tanzania,TZA,2003,,,326.4841539
Tanzania,TZA,2004,61.77353,19.49264,349.6209315
Tanzania,TZA,2005,56.02344,18.14316,448.9298845
Tanzania,TZA,2006,52.67562,15.01412,479.7036584
Tanzania,TZA,2007,49.16853,19.43172,538.3888953
Tanzania,TZA,2008,45.43192,18.77841,665.8375489
Tanzania,TZA,2009,41.90611,17.41092,674.2321348
Tanzania,TZA,2010,,19.64802,712.2331641
Tanzania,TZA,2011,,,745.6113309
Tanzania,TZA,2012,,,836.4524887
Tanzania,TZA,2013,,,927.0601337
Tanzania,TZA,2014,49.15033,17.25627,998.058927
Thailand,THA,1960,,,100.8961203
Thailand,THA,1961,,,107.6080675
Thailand,THA,1962,,,113.870118
Thailand,THA,1963,,,118.2057658
Thailand,THA,1964,,,125.9800685
Thailand,THA,1965,,,137.9461684
Thailand,THA,1966,,,161.0283725
Thailand,THA,1967,,,166.9464158
Thailand,THA,1968,,,174.8134291
Thailand,THA,1969,,,186.9124731
Thailand,THA,1970,,,192.1586577
Thailand,THA,1971,,,194.2870345
Thailand,THA,1972,,,209.3788474
Thailand,THA,1973,,,269.8700005
Thailand,THA,1974,,,332.1323272
Thailand,THA,1975,,,351.5678742
Thailand,THA,1976,,,391.5226333
Thailand,THA,1977,,,445.3955229
Thailand,THA,1978,,,528.6367916
Thailand,THA,1979,,,589.9319782
Thailand,THA,1980,,,683.0083161
Thailand,THA,1981,,,721.1579666
Thailand,THA,1982,,,742.9783105
Thailand,THA,1983,,,798.2169812
Thailand,THA,1984,,,818.111729
Thailand,THA,1985,,,747.6315993
Thailand,THA,1986,,,813.0970282
Thailand,THA,1987,,,935.9620136
Thailand,THA,1988,,,1122.105476
Thailand,THA,1989,,,1294.043518
Thailand,THA,1990,,,1508.290522
Thailand,THA,1991,,,1717.860884
Thailand,THA,1992,,,1932.89648
Thailand,THA,1993,,,2152.772968
Thailand,THA,1994,,,2467.17802
Thailand,THA,1995,,,2848.546866
Thailand,THA,1996,,,3054.753307
Thailand,THA,1997,,,2506.21352
Thailand,THA,1998,26.50846,19.48098,1836.684198
Thailand,THA,1999,,18.97908,1989.994923
Thailand,THA,2000,32.22869,28.3886,1968.536991
Thailand,THA,2001,32.07042,24.24127,1831.902788
Thailand,THA,2002,,16.22287,1988.733736
Thailand,THA,2003,,20.86637,2211.874014
Thailand,THA,2004,30.96506,21.45771,2478.817568
Thailand,THA,2005,,20.54676,2689.951127
Thailand,THA,2006,,22.00282,3143.237247
Thailand,THA,2007,,18.48466,3737.719356
Thailand,THA,2008,45.13959,18.16283,4118.401356
Thailand,THA,2009,46.13831,18.17831,3978.908385
Thailand,THA,2010,40.08495,16.22264,4802.662
Thailand,THA,2011,50.4469,22.63026,5192.113231
Thailand,THA,2012,44.78126,21.39677,5479.760579
Thailand,THA,2013,,,5778.983485
Thailand,THA,2014,,,5560.660646
Timor,TLS,2000,,,431.1228524
Timor,TLS,2001,,,518.7335098
Timor,TLS,2002,,,493.6805553
Timor,TLS,2003,,,485.338596
Timor,TLS,2004,,,481.9092708
Timor,TLS,2005,,,499.5477618
Timor,TLS,2006,,,463.4388766
Timor,TLS,2007,,,550.4775072
Timor,TLS,2008,,9.86456,672.3620447
Timor,TLS,2009,,15.52864,779.6743287
Timor,TLS,2010,,12.88816,875.8365693
Timor,TLS,2011,72.75833,9.61729,1002.327757
Timor,TLS,2012,,,1105.349369
Timor,TLS,2013,,,1243.995055
Timor,TLS,2014,,7.74731,1280.415013
Togo,TGO,1960,,,76.63845373
Togo,TGO,1961,,,79.1200335
Togo,TGO,1962,,,81.99461311
Togo,TGO,1963,,,87.7920466
Togo,TGO,1964,,,99.93795601
Togo,TGO,1965,,,109.6200412
Togo,TGO,1966,,,121.8335392
Togo,TGO,1967,,,124.8791745
Togo,TGO,1968,,,124.3495115
Togo,TGO,1969,,,131.5697522
Togo,TGO,1970,,,120.0539215
Togo,TGO,1971,,,131.0988164
Togo,TGO,1972,,,149.3510118
Togo,TGO,1973,,,176.4737532
Togo,TGO,1974,,,237.8139473
Togo,TGO,1975,,,256.1026749
Togo,TGO,1976,,,251.3229674
Togo,TGO,1977,,,308.6808965
Togo,TGO,1978,,,319.9190161
Togo,TGO,1979,,,337.4291802
Togo,TGO,1980,,,417.6687675
Togo,TGO,1981,,,342.2225162
Togo,TGO,1982,,,281.8608627
Togo,TGO,1983,,,253.0299356
Togo,TGO,1984,,,228.688247
Togo,TGO,1985,,,234.3562735
Togo,TGO,1986,,,315.4155059
Togo,TGO,1987,,,359.6962799
Togo,TGO,1988,,,385.1741004
Togo,TGO,1989,,,367.1722411
Togo,TGO,1990,,,429.9362994
Togo,TGO,1991,,,412.1442546
Togo,TGO,1992,,,424.794098
Togo,TGO,1993,,,302.1483168
Togo,TGO,1994,,,234.9943315
Togo,TGO,1995,,,305.6094607
Togo,TGO,1996,,,333.6496238
Togo,TGO,1997,,,332.7828886
Togo,TGO,1998,44.64797,20.98232,343.5285961
Togo,TGO,1999,37.90643,23.41876,332.4410732
Togo,TGO,2000,48.58945,24.42371,266.0464529
Togo,TGO,2001,49.38875,25.73136,266.8807969
Togo,TGO,2002,50.27852,30.70003,287.8071867
Togo,TGO,2003,49.08111,27.75643,318.2552563
Togo,TGO,2004,42.79547,21.83069,358.8603202
Togo,TGO,2005,41.77848,17.67808,381.7820197
Togo,TGO,2006,33.62559,17.28665,387.4198489
Togo,TGO,2007,40.72418,18.15452,432.4844132
Togo,TGO,2008,44.00411,19.24566,528.3375885
Togo,TGO,2009,50.20335,19.37198,514.7730045
Togo,TGO,2010,51.67602,19.61576,503.161824
Togo,TGO,2011,48.80468,18.63494,580.3224088
Togo,TGO,2012,63.62988,17.68043,589.465396
Togo,TGO,2013,58.58388,17.20001,636.4364018
Togo,TGO,2014,58.94724,19.36476,646.1155806
Tonga,TON,1975,,,367.9439225
Tonga,TON,1976,,,336.5123234
Tonga,TON,1977,,,378.0830589
Tonga,TON,1978,,,454.9804804
Tonga,TON,1979,,,483.9328495
Tonga,TON,1980,,,572.6459023
Tonga,TON,1981,,,666.0390293
Tonga,TON,1982,,,662.5409478
Tonga,TON,1983,,,649.049459
Tonga,TON,1984,,,684.673102
Tonga,TON,1985,,,639.2415709
Tonga,TON,1986,,,724.3396703
Tonga,TON,1987,,,865.0904469
Tonga,TON,1988,,,1126.419333
Tonga,TON,1989,,,1119.985414
Tonga,TON,1990,,,1193.336012
Tonga,TON,1991,,,1386.904685
Tonga,TON,1992,,,1436.106268
Tonga,TON,1993,,,1449.245337
Tonga,TON,1994,,,2024.573126
Tonga,TON,1995,,,2111.448315
Tonga,TON,1996,,,2282.146481
Tonga,TON,1997,,,2196.814098
Tonga,TON,1998,28.47209,,1945.407278
Tonga,TON,1999,,22.60827,1997.491218
Tonga,TON,2000,,22.95586,1925.473739
Tonga,TON,2001,,19.7819,1695.798129
Tonga,TON,2002,49.16414,15.46275,1834.844842
Tonga,TON,2003,37.76228,18.41225,2087.435704
Tonga,TON,2004,44.4381,18.10253,2354.961299
Tonga,TON,2005,,,2562.746214
Tonga,TON,2006,,,2834.031221
Tonga,TON,2007,,,2929.471932
Tonga,TON,2008,,,3302.998615
